timestamp,store_id,sku_id,predicted_demand,on_shelf_units,planogram_capacity_units,forecast_hour_offset
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_305,5.0,76,76,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_306,5.0,70,80,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_402,5.0,61,61,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_501,5.0,64,90,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,149
2027-03-12 09:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,149
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_102,4.0,37,99,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_302,5.0,49,49,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_304,5.0,69,69,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_305,6.0,65,65,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_306,4.0,6,40,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_502,5.0,49,91,150
2027-03-18 14:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_102,7.0,51,113,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_103,5.0,88,88,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_202,7.0,52,114,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_302,8.0,14,72,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_304,4.0,31,73,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_306,7.0,42,78,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_402,5.0,89,89,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_501,5.0,11,75,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,150
2027-03-18 14:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_101,4.0,83,123,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_103,3.0,96,139,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_201,7.0,46,93,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_202,5.0,76,83,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_301,5.0,51,75,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_302,5.0,15,53,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_304,4.0,6,46,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_401,6.0,54,114,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_501,4.0,36,98,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_502,5.0,109,109,150
2027-03-18 14:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_101,3.0,98,121,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_102,5.0,82,84,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_201,5.0,10,91,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_202,5.0,105,113,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_305,5.0,76,76,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_306,6.0,70,80,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_402,7.0,61,61,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_501,6.0,64,90,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,150
2027-03-18 14:00:00,ST_RIYADH_STREET_01,SKU_503,3.0,47,60,150
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_102,5.0,37,99,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_103,5.0,9,112,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_302,7.0,49,49,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_304,6.0,69,69,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_305,7.0,65,65,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_306,5.0,6,40,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_502,5.0,49,91,151
2027-03-24 20:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_102,7.0,51,113,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_103,5.0,88,88,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_202,7.0,52,114,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_301,7.0,88,88,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_302,8.0,14,72,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_304,5.0,31,73,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_306,8.0,42,78,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_402,5.0,89,89,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_501,5.0,11,75,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,151
2027-03-24 20:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_103,5.0,96,139,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_201,7.0,46,93,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_202,7.0,76,83,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_301,6.0,51,75,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_302,7.0,15,53,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_304,5.0,6,46,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_401,7.0,54,114,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_501,5.0,36,98,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_502,5.0,109,109,151
2027-03-24 20:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_101,4.0,98,121,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_102,6.0,82,84,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_201,5.0,10,91,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_202,5.0,105,113,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_305,6.0,76,76,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_306,6.0,70,80,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_402,7.0,61,61,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_501,6.0,64,90,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,151
2027-03-24 20:00:00,ST_RIYADH_STREET_01,SKU_503,4.0,47,60,151
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_101,4.0,58,126,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_102,4.0,37,99,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_302,4.0,49,49,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_304,3.0,69,69,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_305,4.0,65,65,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_306,2.0,6,40,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,152
2027-03-31 03:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_201,4.0,137,137,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_304,3.0,31,73,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_402,5.0,89,89,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,152
2027-03-31 03:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_301,2.0,51,75,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_302,4.0,15,53,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_304,2.0,6,46,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_501,4.0,36,98,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,152
2027-03-31 03:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_101,3.0,98,121,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_102,5.0,82,84,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_201,4.0,10,91,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_202,5.0,105,113,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_304,5.0,15,86,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_306,5.0,70,80,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_402,4.0,61,61,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_501,4.0,64,90,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,152
2027-03-31 03:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,152
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_102,4.0,37,99,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_302,4.0,49,49,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_304,4.0,69,69,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_305,5.0,65,65,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_306,3.0,6,40,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,153
2027-04-06 11:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_202,7.0,52,114,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_302,8.0,14,72,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_304,3.0,31,73,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_306,7.0,42,78,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,153
2027-04-06 11:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_101,4.0,83,123,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_201,6.0,46,93,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_202,5.0,76,83,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_301,3.0,51,75,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_302,4.0,15,53,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_304,3.0,6,46,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_401,6.0,54,114,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_501,4.0,36,98,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_502,4.0,109,109,153
2027-04-06 11:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_102,4.0,82,84,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_201,4.0,10,91,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_304,4.0,15,86,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_305,4.0,76,76,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_306,5.0,70,80,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_402,5.0,61,61,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_501,4.0,64,90,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,153
2027-04-06 11:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,153
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_102,4.0,37,99,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_103,4.0,9,112,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_302,6.0,49,49,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_304,5.0,69,69,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_305,6.0,65,65,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_306,5.0,6,40,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_502,4.0,49,91,154
2027-04-12 20:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_103,5.0,88,88,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_302,8.0,14,72,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_304,4.0,31,73,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_306,8.0,42,78,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_501,4.0,11,75,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,154
2027-04-12 20:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_103,5.0,96,139,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_201,6.0,46,93,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_202,7.0,76,83,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_301,4.0,51,75,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_302,6.0,15,53,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_304,5.0,6,46,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_401,6.0,54,114,154
2027-04-12 20:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,154
